,title,author,best,image,score
2217,The House of Gathering,Erica Sarzin-Borrillo,0,The House of Gathering.jpg,1.0937663319054991e-05
2218,Gather at the Table,Thomas Norman Dewolf,0,Gather at the Table.jpg,0.00017306952213402838
2219,A Gather of Shadow,Mark Roper,0,A Gather of Shadow.jpg,9.358580427942798e-06
2220,Gather My Horses,John D. Nesbitt,0,Gather My Horses.jpg,0.9909303784370422
2221,Gather,Georgeanne Brennan,0,Gather.jpg,3.3324912535032504e-15
2222,Gathered Around Jesus,Eric C Stewart,0,Gathered Around Jesus.jpg,0.2235027253627777
2223,Hunt & Gather,Tina Ziegler,0,Hunt & Gather.jpg,1.15341726996121e-05
2224,Whole Larder Love,Rohan Anderson,0,Whole Larder Love.jpg,1.3276284335006494e-05
2225,Gather the Sentient,Amalie Jahn,0,Gather the Sentient.jpg,0.7472681999206543
2226,Gather Now the Mighty,Trevor Gerra,0,Gather Now the Mighty.jpg,0.005220281891524792
2227,We Gather at One Table,Pamela Martin,0,We Gather at One Table.jpg,0.00044336714199744165
2228,Gather Me,Daniel Bailey,0,Gather Me.jpg,0.0010034379083663225
2229,Gather the Broken Pieces,Walter E. Senoski,0,Gather the Broken Pieces.jpg,1.0332967576687224e-05
2230,Gather the Shadowmen (The Lords of the Ocean),Mark M. McMillin,0,Gather the Shadowmen (The Lords of the Ocean).jpg,4.212622073396233e-08
2231,Singing in Silence,Karen Clark,0,Singing in Silence.jpg,2.0558192659336783e-07
2232,When Progressives Gather Together,Rex A. E. Hunt,0,When Progressives Gather Together.jpg,0.002712605521082878
2233,Welcome to the Jungle,Kobena Mercer,0,Welcome to the Jungle.jpg,0.9998413324356079
2234,Welcome,Patricia Frevert,0,Welcome.jpg,0.003615224501118064
2235,Welcome to Bordertown,Holly Black,0,Welcome to Bordertown.jpg,8.823722623674257e-07
2236,Welcome to Super Hero High!,Courtney Carbone,0,Welcome to Super Hero High!.jpg,1.7160152765427483e-07
2237,Welcome to Goon Holler,Christian Jacobs,0,Welcome to Goon Holler.jpg,1.1956381662514559e-08
2238,Welcome to Your Brain,Sandra Aamodt,0,Welcome to Your Brain.jpg,7.876700891529254e-08
2239,Welcome to Brookesville,Crystal Lively,0,Welcome to Brookesville.jpg,3.209733768017031e-05
2240,The Prodigal's Welcome,Kristin Billerbeck,0,The Prodigal's Welcome.jpg,0.0010414805728942156
2241,My Little Pony: Welcome to the Crystal Empire!,Olivia London,0,My Little Pony: Welcome to the Crystal Empire!.jpg,9.403303010913078e-06
2242,Wide Welcome,Jessicah Krey Duckworth,0,Wide Welcome.jpg,0.0013222659472376108
2243,Making a Welcome,Maria Poggi Johnson,0,Making a Welcome.jpg,6.202951396971912e-08
2244,Welcome to Nanoscience,Andrew Madden,0,Welcome to Nanoscience.jpg,2.371239702370076e-07
2245,More Welcome Speeches,Abingdon Press,0,More Welcome Speeches.jpg,0.0005354050081223249
2246,Welcome to Tranquility,John M. Carney,0,Welcome to Tranquility.jpg,0.7575240135192871
2247,Welcome Home,Piers Platt,0,Welcome Home.jpg,0.0006515221321024001
2248,Everybody Welcome,Bob Jackson,0,Everybody Welcome.jpg,0.04867679998278618
2249,Welcome to the Caribbean,Alan Berry,0,Welcome to the Caribbean.jpg,0.00032694314722903073
2250,Welcome to the USA,Kalpanik S.,0,Welcome to the USA.jpg,4.679807534557767e-05
2251,"Welcome, Baby Smurf!",Peyo,0,"Welcome, Baby Smurf!.jpg",9.230100113200024e-05
2252,Welcome to Fiemme,Ghassan A. Jabali,0,Welcome to Fiemme.jpg,1.6678818326454348e-08
2253,Welcome to Tanzania National Park,Dudley Lameck,0,Welcome to Tanzania National Park.jpg,2.187531755737382e-08
2254,Obstacles Welcome,Ralph De La Vega,0,Obstacles Welcome.jpg,0.18066003918647766
2255,"Welcome to the World, Zooborns!",Andrew Bleiman,0,"Welcome to the World, Zooborns!.jpg",5.326744940248318e-05
2256,"Welcome to the World, Baby Girl!",Fannie Flagg,0,"Welcome to the World, Baby Girl!.jpg",5.644294560624985e-06
2257,Welcome Speeches for Today,Karen Lynn Coffee,0,Welcome Speeches for Today.jpg,0.00022956404427532107
2258,Welcome to My Sandbox,Jeanne Albert,0,Welcome to My Sandbox.jpg,0.9638784527778625
2259,Welcome to Life,Anglia M. Walpool,0,Welcome to Life.jpg,0.7555043697357178
2260,Welcome to Harmony,Jodi Thomas,0,Welcome to Harmony.jpg,3.2781452318886295e-05
2261,Welcome to Iran!,Evelyn and Wallace Shellenberger,0,Welcome to Iran!.jpg,0.1723998636007309
2262,Welcome To Coolsville,Jason Mordaunt,0,Welcome To Coolsville.jpg,0.8545151948928833
2263,You're Welcome,T. L. Greene,0,You're Welcome.jpg,4.220019253126112e-20
2264,Welcome to Canada,David Carpenter,0,Welcome to Canada.jpg,0.0001275239046663046
2265,Welcome to Americastan,Jabeen Akhtar,0,Welcome to Americastan.jpg,1.6932391903520805e-12
2266,Welcome To Modern Artist Development,Roy Hamilton III,0,Welcome To Modern Artist Development.jpg,0.0001137362778536044
2267,Welcome to the Neighborhood,Mary Abshire,0,Welcome to the Neighborhood.jpg,1.9416253053350374e-05
2268,Welcome to Bayou Town!,"Schadler, Cherie D.",0,Welcome to Bayou Town!.jpg,3.769250906771049e-05
2269,Welcome to the Story,Stephen J. Nichols,0,Welcome to the Story.jpg,1.4547695172950625e-05
2270,Welcome to Irving St.,David Eric Northington,0,Welcome to Irving St..jpg,2.0895753550576046e-05
2271,Welcome to Scarecrow Hollow,PA Cadaver,0,Welcome to Scarecrow Hollow.jpg,2.3649401555303484e-05
2272,Welcome To My Dreams,Gill L. Hood,0,Welcome To My Dreams.jpg,0.0004906576359644532
2273,Welcome to Heavenly Heights,Risa Miller,0,Welcome to Heavenly Heights.jpg,0.004812498576939106
2274,"Welcome Home, Captain Harding",Elliott Mackle,0,"Welcome Home, Captain Harding.jpg",2.243739345431095e-06
2275,Welcome to Shadowhunter Academy,Cassandra Clare,0,Welcome to Shadowhunter Academy.jpg,1.3653226233145688e-05
2276,Welcome to the Farm,Mark R. Borene,0,Welcome to the Farm.jpg,0.005409416276961565
2277,Welcome .... Do Come In,Bridget E. Hill,0,Welcome .... Do Come In.jpg,2.9180785565685596e-10
2278,To Replace God,Preetam Oswal,0,To Replace God.jpg,0.9911069273948669
2279,How to Replace a Jean Zip,Judith Turner,0,How to Replace a Jean Zip.jpg,1.8079883375321515e-05
2280,"Replace, Repair, Restore, Relieve – Bridging Clinical and Engineering Solutions in Neurorehabilitation",Winnie Jensen,0,"Replace, Repair, Restore, Relieve – Bridging Clinical and Engineering Solutions in Neurorehabilitation.jpg",1.620676357561024e-07
2281,Devotions that Will Replace Despair with Renewed Hope,Diane K Hiltz Chamberlain,0,Devotions that Will Replace Despair with Renewed Hope.jpg,1.3098569070280064e-05
2282,How to Stop Stuttering - Don't Try to Stop Stuttering...Replace It!,Michael Williams,0,How to Stop Stuttering - Don't Try to Stop Stuttering...Replace It!.jpg,3.6870968500579693e-09
2283,"Let's Fix Medicare, Replace Medicaid, and Repealthe affordable Care Act","Lindsay L. Pratt, M.D.",0,"Let's Fix Medicare, Replace Medicaid, and Repealthe affordable Care Act.jpg",6.084298001951538e-05
2284,CAN SOMEONE REPLACE HER?,SAURABH SINGH,0,CAN SOMEONE REPLACE HER?.jpg,2.668257184268441e-05
2285,Dawn of the Replacement Era,AWWA Staff,0,Dawn of the Replacement Era.jpg,0.034280672669410706
2286,"Dare to Repair, Replace & Renovate",Julie Sussman,0,"Dare to Repair, Replace & Renovate.jpg",0.09375512599945068
2287,Access 2013 All-in-One For Dummies,Alison Barrows,0,Access 2013 All-in-One For Dummies.jpg,1.9289147701329057e-07
2288,Blogging,Efron Hirsch,0,Blogging.jpg,0.0004483162483666092
2289,HC 705 - Managing and Replacing the Aspire Project,Great Britain. Parliament. House of Commons. International Development Committee,0,HC 705 - Managing and Replacing the Aspire Project.jpg,7.280490535777062e-06
2290,Acute Continuous Renal Replacement Therapy,Emil P. Paganini,0,Acute Continuous Renal Replacement Therapy.jpg,0.0019908815156668425
2291,Replacing Truth,Kevin Scharp,0,Replacing Truth.jpg,1.2514095315552254e-10
2292,"Maintenance, Replacement, and Reliability",Andrew K.S. Jardine,0,"Maintenance, Replacement, and Reliability.jpg",4.470546599577574e-08
2293,Advances in Small Animal Total Joint Replacement,Jeffrey N. Peck,0,Advances in Small Animal Total Joint Replacement.jpg,0.00018761683895718306
2294,State Department of Transportation Fleet Replacement Management Practices,Paul T. Lauria,0,State Department of Transportation Fleet Replacement Management Practices.jpg,1.0332948932045838e-06
2295,Total Knee Replacement Trends,Marya,0,Total Knee Replacement Trends.jpg,1.765490924299229e-05
2296,Has the Church Replaced Israel?,Michael J. Vlach,0,Has the Church Replaced Israel?.jpg,5.3410582040669397e-05
2297,"Surgical Treatment of Hip Arthritis: Reconstruction, Replacement, and Revision E-Book",William Hozack,0,"Surgical Treatment of Hip Arthritis: Reconstruction, Replacement, and Revision E-Book.jpg",5.586520135381079e-10
2298,Total Hip Replacement Spectrum - ECAB,SKS Marya,0,Total Hip Replacement Spectrum - ECAB.jpg,0.0013730914797633886
2299,"Total Ankle Replacement, An Issue of Foot and Ankle Clinics - E-Book",Norman Espinosa,0,"Total Ankle Replacement, An Issue of Foot and Ankle Clinics - E-Book.jpg",3.477633072179742e-05
2300,Complex Primary Total Hip Replacement,SKS Marya,0,Complex Primary Total Hip Replacement.jpg,2.743536526850221e-07
2301,Reliable Replacement Warhead Program,Jonathan Medalia,0,Reliable Replacement Warhead Program.jpg,0.0005330606363713741
2302,Joint Replacement Arthroplasty,Bernard F. Morrey,0,Joint Replacement Arthroplasty.jpg,1.9428256564424373e-05
2303,My Physician Guide to Hormone Replacement Therapy,Nathan Lars,0,My Physician Guide to Hormone Replacement Therapy.jpg,8.337184408446774e-05
2304,Total Knee Replacement: Trends - ECAB,Marya,0,Total Knee Replacement: Trends - ECAB.jpg,5.775454701506533e-05
2305,Replacement of Renal Function by Dialysis,Walter H. Hörl,0,Replacement of Renal Function by Dialysis.jpg,4.798142771988978e-09
2306,Multimodality Imaging for Transcatheter Aortic Valve Replacement,James K. Min,0,Multimodality Imaging for Transcatheter Aortic Valve Replacement.jpg,5.934633122706146e-07
2307,Cur homo? A history of the thesis concerning man as a replacement for fallen angels,"Novotný, Vojtěch ",0,Cur homo? A history of the thesis concerning man as a replacement for fallen angels.jpg,1.5928590357816574e-07
2308,"Transcatheter Aortic Valve Replacement, An Issue of Interventional Cardiology Clinics,",Susheel Kodali,0,"Transcatheter Aortic Valve Replacement, An Issue of Interventional Cardiology Clinics,.jpg",8.301009802380577e-05
2309,Web Proxy Cache Replacement Strategies,Hala ElAarag,0,Web Proxy Cache Replacement Strategies.jpg,0.0009132142877206206
2310,"Revision Total Ankle Replacement, An Issue of Clinics in Podiatric Medicine and Surgery,",Thomas S. Roukis,0,"Revision Total Ankle Replacement, An Issue of Clinics in Podiatric Medicine and Surgery,.jpg",2.033661075984128e-06
2311,Total Knee Replacement,Shigeo Niwa,0,Total Knee Replacement.jpg,0.0004921926883980632
2312,Update in Heart Valve Replacement,D. Horstkotte,0,Update in Heart Valve Replacement.jpg,8.48262061481364e-06
2313,The Handbook of Hip & Knee Joint Replacement,Ronald R. Hugate Jr.,0,The Handbook of Hip & Knee Joint Replacement.jpg,9.184336624556977e-10
2314,Bioidentical Hormone Replacement Therapy,Rudy Dragone,0,Bioidentical Hormone Replacement Therapy.jpg,7.451892969356777e-08
2315,My Grandma's Total Hip Replacement,Kendall Slutzky,0,My Grandma's Total Hip Replacement.jpg,0.00024152046535164118
2316,Replaced,Tonya L. Fister,0,Replaced.jpg,0.019905224442481995
2317,Replacement Models with Minimal Repair,Lotfi Tadj,0,Replacement Models with Minimal Repair.jpg,0.0017049340531229973
2318,Writing Lesson Level 4--Replacing Common Words with Interesting Words,"Richard Gentry, Ph.D.",0,Writing Lesson Level 4--Replacing Common Words with Interesting Words.jpg,0.00010439105244586244
2319,Non-Metallic Biomaterials for Tooth Repair and Replacement,P Vallittu,0,Non-Metallic Biomaterials for Tooth Repair and Replacement.jpg,7.629793981323019e-05
2320,Androgen Deficiency and Testosterone Replacement,Wayne J.G. Hellstrom,0,Androgen Deficiency and Testosterone Replacement.jpg,8.67007202032255e-07
2321,100 Questions & Answers About Hip Replacement,Stuart J. Fischer,0,100 Questions & Answers About Hip Replacement.jpg,0.0007111154263839126
2322,Cratons and Fold Belts of India,Ram Sharma,0,Cratons and Fold Belts of India.jpg,0.017265301197767258
2323,Scottish Fold,Julie Murray,0,Scottish Fold.jpg,4.163030098425224e-06
2324,Fold,Tom Campbell,0,Fold.jpg,9.563531477851939e-08
2325,Fold Your Own Origami Army,Mark Bolitho,0,Fold Your Own Origami Army.jpg,1.284145128011005e-05
2326,Fold Your Own Origami Air Force,Mark Bolitho,0,Fold Your Own Origami Air Force.jpg,0.000363527680747211
2327,Fold Your Own Origami Weapons,Mark Bolitho,0,Fold Your Own Origami Weapons.jpg,3.485320121399127e-07
2328,Fold Your Own Origami Navy,Mark Bolitho,0,Fold Your Own Origami Navy.jpg,1.1367160368536133e-07
2329,Crease and Fold,Sok Song,0,Crease and Fold.jpg,0.00018730724696069956
2330,Nature Fold-along Stories,Christine Petrell Kallevig,0,Nature Fold-along Stories.jpg,0.0015392268542200327
2331,How to Fold It,Joseph O’Rourke,0,How to Fold It.jpg,0.00021017745893914253
2332,5 Fold,Jamal Maxsam,0,5 Fold.jpg,1.206151064442329e-13
2333,We Don't Fold We Roll,Arnold  Drake World,0,We Don't Fold We Roll.jpg,3.057849369270116e-07
2334,10-Fold Origami,Peter Engel,0,10-Fold Origami.jpg,3.644129174062982e-05
2335,The Medieval Fold,S. Verderber,0,The Medieval Fold.jpg,0.000445511715952307
2336,The Functional Fold,Suzi Jarvis,0,The Functional Fold.jpg,3.0735191103303805e-06
2337,Kinematic Evolution and Structural Styles of Fold-and-thrust Belts,J. Poblet,0,Kinematic Evolution and Structural Styles of Fold-and-thrust Belts.jpg,1.5307203966585803e-06
2338,The Five-Fold Effect,Walt Pilcher,0,The Five-Fold Effect.jpg,0.5645866394042969
2339,The Stelliferous Fold,Rodolphe Gasché,0,The Stelliferous Fold.jpg,1.3231829143478535e-05
2340,Four Fold Returns,Susie Schmidt,0,Four Fold Returns.jpg,4.698919440215832e-07
2341,Understanding the Five-Fold Ministry,Don Duke,0,Understanding the Five-Fold Ministry.jpg,1.5877520127105527e-05
2342,Tetley Enters the Tata Fold,Harish Bhat,0,Tetley Enters the Tata Fold.jpg,1.6950032659224235e-05
2343,Safe in the Fold,Mary Rice Hopkins,0,Safe in the Fold.jpg,8.897000043361913e-07
2344,The Nine Fold Heaven,Mingmei Yip,0,The Nine Fold Heaven.jpg,2.3984272047528066e-05
2345,Christ Sheep Fold Entangled with,Doris Johnson,0,Christ Sheep Fold Entangled with.jpg,8.138892226838834e-09
2346,Fold & Fly Paper Airplanes,Mark Zagaeski,0,Fold & Fly Paper Airplanes.jpg,0.004924949258565903
2347,My Giant Fold-out Book of Animals,Roger Priddy,0,My Giant Fold-out Book of Animals.jpg,0.131064310669899
2348,Life's Too Short to Fold Fitted Sheets,Lisa Quinn,0,Life's Too Short to Fold Fitted Sheets.jpg,9.376439993502572e-05
2349,In the Fold between Power and Desire,Maria Tamboukou,0,In the Fold between Power and Desire.jpg,0.00012634861923288554
2350,My Giant Fold-Out Book of Dinosaurs,Natalie Boyd,0,My Giant Fold-Out Book of Dinosaurs.jpg,4.533280662144534e-05
2351,The Fold,An Na,0,The Fold.jpg,3.2805789942358388e-06
2352,My Giant Fold-Out Book of Words,Roger Priddy,0,My Giant Fold-Out Book of Words.jpg,2.690682049433235e-05
2353,The Fold-O-Rama Wars at the Blue Moon Roach Hotel and Other Colorful Tales of Transformation and Tattoos,A. R. Morlan,0,The Fold-O-Rama Wars at the Blue Moon Roach Hotel and Other Colorful Tales of Transformation and Tattoos.jpg,4.7605852593335385e-09
2354,Thrust Fault-Related Folding,Ken McClay,0,Thrust Fault-Related Folding.jpg,2.604281412743603e-08
2355,Origami Folding Frenzy,Christopher Harbo,0,Origami Folding Frenzy.jpg,8.869686780599295e-07
2356,More Decorative Napkin Folding,Lillian Oppenheimer,0,More Decorative Napkin Folding.jpg,7.069006824167445e-05
2357,Wonder Woman Origami,John Montroll,0,Wonder Woman Origami.jpg,6.314038181187698e-11
2358,Protein Folding and Misfolding,Heinz Fabian,0,Protein Folding and Misfolding.jpg,1.9491651528369403e-06
2359,The Encyclopedia of the Solid Earth Sciences,Philip Kearey,0,The Encyclopedia of the Solid Earth Sciences.jpg,1.0189510248892475e-06
2360,"Fold & Fly Butterflies, Birds, and Other Animals that Fly",Stephanie Hoover,0,"Fold & Fly Butterflies, Birds, and Other Animals that Fly.jpg",0.043534234166145325
2361,Evolutionary Search and the Job Shop,Dirk C. Mattfeld,0,Evolutionary Search and the Job Shop.jpg,4.379992333269911e-06
2362,Flow Shop Scheduling,Hamilton Emmons,0,Flow Shop Scheduling.jpg,2.5262103008572012e-05
2363,The Gift Shop,Charlotte Armstrong,0,The Gift Shop.jpg,3.1603854949713295e-11
2364,Shop Floor Control - A Systems Perspective,Eric Scherer,0,Shop Floor Control - A Systems Perspective.jpg,2.2985019313637167e-05
2365,Bull in a China Shop,C. B. Gilford,0,Bull in a China Shop.jpg,8.505973148054125e-10
2366,Little Shop of Horrors (Broadway's Best),Alan Menken,0,Little Shop of Horrors (Broadway's Best).jpg,2.1237320790845615e-09
2367,Fashion Buying,David Shaw,0,Fashion Buying.jpg,7.665670764822607e-09
2368,Shop with Minnie,Andrea Posner-Sanchez,0,Shop with Minnie.jpg,0.000267746887402609
2369,How to Shop for a Husband,Janice Lieberman,0,How to Shop for a Husband.jpg,0.0008173226378858089
2370,Guess What I Heard at the Beauty Shop,Camilla Vargas,0,Guess What I Heard at the Beauty Shop.jpg,0.0005263210623525083
2371,Randolph's Shop,J. Randolph Bulgin,0,Randolph's Shop.jpg,3.385472879813278e-08
2372,Two Cats and a Chicken Shop Mystery,Conny Jansky,0,Two Cats and a Chicken Shop Mystery.jpg,1.55709599880538e-07
2373,A First Course in Cheese,Charlotte Kamin,0,A First Course in Cheese.jpg,2.2597721454076236e-06
2374,Baby Jesus Pawn Shop,Lucia Orth,0,Baby Jesus Pawn Shop.jpg,0.00012073825928382576
2375,Shop Floor Bargaining and the State,Steven Tolliday,0,Shop Floor Bargaining and the State.jpg,1.4340951111080358e-06
2376,From Divorce Court to the Ice Cream Shop,Anita Rinaldi,0,From Divorce Court to the Ice Cream Shop.jpg,1.497587334142736e-07
